"post_id","caption","comments_count","like_count","media_type","timestamp","username","owner_id"
"17843361680163481","이번주에 촬영할 콜라겐 제품

리뷰 중입니다

젤리는 참 맛있네요 ㅎㅎ

액상은 맛이 묘하고

그외에 가루 다른 젤리

알약 다양한걸

직접 구매해봤습니다

#안광고",51,328,FEED,"2020-05-13T06:45:02+0000",yakstory119,"17841408303249847"
"17843407526261018","여러분 여기가 대박 입니다

인친분이 추천해주셔서

다녀왔거든요

와 6000원짜리

에스프레스블렌드 일뿐인데

뭔 커피가 이렇게

묵직합니까?

첨 먹어본 맛이라

놀랐습니다 무거운 찐한

커피의 향에 감동을

난생 처음 경험해본 맛입니다

강추

#담에또가야지",43,627,FEED,"2020-06-29T03:32:52+0000",yakstory119,"17841408303249847"
"17843432657277546","아들이 완전 사랑하는

비타민 유산균 ㅎㅎ

약국용인데

맛이 아주 일품 입니다

아이들 영양제는 맛있는게

장땡

#광고아닙니다",45,389,FEED,"2020-07-08T13:01:24+0000",yakstory119,"17841408303249847"
"17843437900691239","소고기야채죽 + 맥주 
언밸런스하면서도 괜춘하네요 ㅎ

평온한 밤 되세용

돌아오는 한주는 공휴일이 있어요

하하 3일만 버티면 됩니다 ^^ #소고기야채죽 
#맥주",4,203,FEED,"2019-09-29T12:36:42+0000",yakstory119,"17841408303249847"
"17843468362711861","점심 영양제 하악

배부릅니다",64,204,FEED,"2019-10-02T05:04:05+0000",yakstory119,"17841408303249847"
"17843632981488352","살 찌우기 프로젝트

막 먹고 살 다시 찌우고

제대로 쫙 빼보려고요 하하하

점심 식사 맛있게 하세요

#과체중
#가즈아",28,231,FEED,"2019-06-15T03:28:09+0000",yakstory119,"17841408303249847"
"17843655829790971","약국 출근!! 내일 해야할 일이 많아서

부득이하게 출근을?? 영상 두개 촬영 컷편집 밑

유산균 공구 답신 및 통계에

으하하학

뉸코뜰새 없이 바쁘네요!! 감사합니다

덕분입니다!

바쁜게 행복한거라 생각합니다

#다음주는더열심히
#가즈아#긍정적마인드#감사합니다",14,391,FEED,"2019-11-17T11:12:47+0000",yakstory119,"17841408303249847"
"17843800096796792","여자친구 뮤직비디오 틀어놓고

메일 답신 보내는데

이러면 덕후 인가요?? #여자친구#예린이짜응#유주짜응",25,205,FEED,"2019-11-13T06:09:14+0000",yakstory119,"17841408303249847"
"17843906584868704","옆동네에 오마비 오디유 오마비디유씨 조합을

판매하시는걸 보고 
급호감? ㅎㅎ 재밌고 신기합니다

이렇게 판매하실 생각을 하다니

굿아이디어!! #오마비#약들약",46,435,FEED,"2019-12-20T07:13:52+0000",yakstory119,"17841408303249847"
"17844171922915675","오늘 방전!! 방전 되었을때

신의 묘약 박카스가 
큰 도움이 됩니다 하하하하

#불끈",55,321,FEED,"2020-01-27T09:20:14+0000",yakstory119,"17841408303249847"
"17844217588819143","와... 용산역 앞이 이리 높은 건물이 .
촌놈은 눈이 휘둥그레 집니다 .
서울 살고 싶다.. ..
.
높은건물만 보면
.
설레는 촌놈...",10,276,FEED,"2019-11-30T07:11:35+0000",yakstory119,"17841408303249847"
"17844228659592516","군산 제육볶음 맛집이랍니다 

가즈앗!!",30,414,FEED,"2021-05-10T12:37:27+0000",yakstory119,"17841408303249847"
"17844320260850671","좋은 분들과 대전역 근처

소제동 이라는 곳에서 
식사를 했는데

뭔가 분위기가 특이하고

예쁜 카페 식당이 많으더군요

이 식당은 소금 쌓아놓은 인테리어가

있는 곳입니다

#소제동",21,291,FEED,"2019-12-15T03:01:31+0000",yakstory119,"17841408303249847"
"17844322790392919","평화로운 사찰

매번 와도 매번 힐링 되는 곳",21,419,FEED,"2020-09-30T08:27:43+0000",yakstory119,"17841408303249847"
"17844356389671677","역대급 구매염으로 10여일 고생하다.. 거의 나은거 같아요 ㅎㅎ

밤에 잠을 수차례 깰 정도로 통증이

심했는데

아프니벤큐액 덕에 통증을 조절했고

지난주 월요일에 시작한

엘레멘에스 가글과

비타민씨 메가도스 하고 2일만에

확좋아지면서 거의 치료가 끝나가네요

와 구내염이 이리 아픈지 첨알았어요

두통과 눈 통증 목통증까지 생기더라는.. 건강 잘챙기세요!
#구내염
#아프니벤큐액
#앨레멘에스
#비타민c #약들약#고약사",29,205,FEED,"2019-09-27T00:50:40+0000",yakstory119,"17841408303249847"
"17844385381904142","우연히 웹서핑 중에

발견한 짤방인데

너무 공감.. 되는 내용입니다

저는 특히 3 4 5가 ㅋㅋㅋ

갓독자님들은 어떠신지요

#내갈길가자",47,669,FEED,"2020-01-29T03:04:20+0000",yakstory119,"17841408303249847"
"17844505951617606","리틀약사님 직구 유산균균주 검사결과

공개 되었네요!! 흥미진진!",13,212,FEED,"2019-09-04T10:44:37+0000",yakstory119,"17841408303249847"
"17844509473450338","투퍼데이, 비타민B군 함량 높은 
종합비타민이고 가성비 좋은
제품이죠

캡슐은 품절이라 타블렛으로 구매
냄새가 많이 나서 먹기꺼려졌음

복용 후 위장장애 없네여
피로도 개선 효과 확 와닿는건
없습니다

조금더 복용해보겠습니다 ㅎ
#라이프익스텐션투퍼데이",48,184,FEED,"2019-05-16T08:09:39+0000",yakstory119,"17841408303249847"
"17844514342805908","냠냠 쩝쩝

마시썽",16,266,FEED,"2019-11-26T14:04:31+0000",yakstory119,"17841408303249847"
"17844551047743998","코스트코 영양제

가격은 참 쌉니다 ㅋㅋㅋ

구성이 과연!!?? 어떨지요 ㅋㅋ",58,272,FEED,"2019-10-31T02:30:33+0000",yakstory119,"17841408303249847"
"17844673507646610","잔탁에서 발암 물질이 발견 되었답니다

그외에 300여개의 
같은 성분 제제가 문제라니.. 당분간 라니티딘 제제나 복합제

처방약이나 일반약 복용시 주의를.. 자세한 내용은 알아보고 공유를 하겠습니다

#잔탁
#발암",31,241,FEED,"2019-09-16T02:15:47+0000",yakstory119,"17841408303249847"
"17844734800538982","오헐 오늘은 간만에 비빔밥이 ㅎㅎ

식사 맛있게 하세용",14,228,FEED,"2019-07-24T03:51:48+0000",yakstory119,"17841408303249847"
"17844769376592485","군산에 분위기 좋은

술집

저는 술병나서 무알콜 맥주만

홀짝...

분위기 좋고 술도 좋고

가격 착하고 좋은 경험 했습니다",20,300,FEED,"2021-05-14T09:56:36+0000",yakstory119,"17841408303249847"
"17844830804044575","진짜 한심하다

어쩜 이럴수 있니.. 약사들 고생한거

이리 물거품으로 만들래?? 강력한 처벌 부탁드립니다

엄벌에 처해야 합니다",17,386,FEED,"2020-03-20T06:46:13+0000",yakstory119,"17841408303249847"
"17844888250665997",야식은 회 + 맥주,21,256,FEED,"2019-09-25T14:07:41+0000",yakstory119,"17841408303249847"
"17844990568778183","오늘 저녁은 단백질 보충.. 공구 정리하고 보내는거 땜에

체력이 바닥.. 체력 딸라면 역시 치킨이죠

#훍흙#마시썽",51,334,FEED,"2019-11-20T10:07:44+0000",yakstory119,"17841408303249847"
"17845019567483211","십년만에 모교 놀러왔는데

시선 강탈 고양이가 ^^

이름이 뚠뚜 랍니다",17,325,FEED,"2020-11-18T06:08:26+0000",yakstory119,"17841408303249847"
"17845122238572964","아 배부르다

말복이라 한뚝배기 했습니다",7,222,FEED,"2019-08-11T10:36:59+0000",yakstory119,"17841408303249847"
"17845232170612389","아침식사 입니다 하하

직원분이 오늘부터 안오셔서

힘든 월요일이겠지만 
화이팅한번 해야져

월요병 잘 이겨내세용",13,221,FEED,"2019-09-01T23:32:35+0000",yakstory119,"17841408303249847"
"17845390966454706","안녕하세요

오늘 업로드 되는 영상 내용은
만병의 근원이 되는
인슐린 저항성에 대한 내용이에요

왜 발생하고 어떤 악영향을
끼치고
도움이 되는 영양소는

어떤게 있나 알아보려 합니다

감사합니다

월요병 잘 이겨내세요!
#만병의근원#인슐린저항성",23,180,FEED,"2019-05-27T01:12:00+0000",yakstory119,"17841408303249847"
"17845542520453670","얏호
오랜만에 갓독자님 문의 메일
답장을 오늘꺼까지 다 보냈네용

흐뭇 흐뭇

문의 주셔서 감사합니다
열심히 답장 보내겠습니다 히히

#갓독자님#세이예~#쏘리질러~~",28,185,FEED,"2019-05-22T05:55:00+0000",yakstory119,"17841408303249847"
"17845565476638076","비오는 날 차안에서 멍때리기

좋아하시는 분 손?",30,247,FEED,"2019-09-21T07:58:19+0000",yakstory119,"17841408303249847"
"17845644694485655",칼로리 보충.. 늘어나는 뱃살,28,173,FEED,"2019-06-25T00:25:40+0000",yakstory119,"17841408303249847"
"17845686875245016","작년에 5월 쯤 아들 녀석이 키우고 싶다하여

분양?한 장수풍뎅이 암수 한마리가

작년 9월경에 죽고 버리려고

채집통을 열어보니 장수풍뎅이 애벌레

9마리가 있어서 키운지

10개월

4마리만 무사히 성충이 되었는데

오늘 자연으로 돌려보냈습니다

맘이 짠하네요

잘 살아가려나?",15,485,FEED,"2020-07-05T09:53:26+0000",yakstory119,"17841408303249847"
"17845707373564483","킹오빠 아시는 분?? 사고 싶다..
#김갑환이짜응",21,197,FEED,"2019-08-13T12:19:58+0000",yakstory119,"17841408303249847"
"17845951807699142","ㅋㅋ 깜빡하고 업로드를 못했습니다

단톡방 부방장님들이 약국 방문을

해주셨습니다 맛난 빵을 주시고

khs님께서 근사한 컵까지 주시고 감사합니다

11월 정모 때 뵈어용!",61,474,FEED,"2019-10-14T10:01:45+0000",yakstory119,"17841408303249847"
"17846097815577536","의약품 비타민B군 최강자는?

비교 한번 해보려 합니다 ㅋㅋ

많다 많어 ㅎㅎ",31,457,FEED,"2021-04-22T09:48:04+0000",yakstory119,"17841408303249847"
"17846192593897559","스벅 신메뉴

로맨틱 딸기티 입니다

맛있습니다 상콤발랄 앙큼합니다

ㅈㅅ합니다

#스타벅스 #로맨틱딸기티",14,320,FEED,"2020-02-14T07:04:34+0000",yakstory119,"17841408303249847"
"17846357575582200","짜먹는 글루타치온 한포에 글루타치온 750mg

리포소말 형태라 흡수율이 몇배 뛰어날거 같은데

하루에 두포 복용할 예정입니다

놀란점.. 생각보다 마시썽...",30,223,FEED,"2019-08-23T11:01:36+0000",yakstory119,"17841408303249847"
"17846362663674101","식사 맛있게 하세용

점심 비빔밥입니다 ^^",21,246,FEED,"2019-10-08T03:32:08+0000",yakstory119,"17841408303249847"
"17846570551847151","사골곰탕만 있으면 훌륭한

떡국 완성

아내와 아들에게 떡국 한접시

대접하고자 마트가서 장을 봐오고

급하게 끌었는데

넘 맛있네여 하하하

경자년 새해가 밝았습니다

오늘 푹쉬시고

내일부터 기합 가득넣고 달려보아용

#존맛탱#사골곰탕의위엄",20,369,FEED,"2020-01-01T04:05:11+0000",yakstory119,"17841408303249847"
"17846582377712630","아몬드유 드링크.. 맛이 맹맹하네요

점심이 부실합니다만

오늘 저녁은 치맥파리~~",11,173,FEED,"2019-10-24T03:39:33+0000",yakstory119,"17841408303249847"
"17846674627563202","사이다 환타 한캔에 당이 사악하네요

한캔 마시면 하루 권장량 50그람에 육박하네요

오늘부터 손절....",15,195,FEED,"2019-08-18T04:16:27+0000",yakstory119,"17841408303249847"
"17846756771361133","아들 재우다 제가 잠들어버렸네요

너무 일찍 잠들어서 ㅋㅋ 잠이 안옵니다

운동 하러 고고싱

#이시간에기상하신분손!",21,442,FEED,"2020-10-11T21:06:27+0000",yakstory119,"17841408303249847"
"17846787298421795","크큭 부끄럽지만 여성 잡지에 기자님과 서면으로 보낸 글이 실렸네용 ㅎ
#하악하악",62,154,FEED,"2019-04-25T04:54:13+0000",yakstory119,"17841408303249847"
"17846850271561847","자유롭게 대화 주고 받는 오픈 채팅방을 
열어봤습니다

질문 위주보다는 수다?

실시간 소통을 위한 방이고

소통의 창구로 봐주심 감사하겠습니다

일단 시범 방입니다 ㅎ

카카오톡 오픈채팅방 검색

약사가들려주는약이야기로 검색 하심 됩니다!

주소는 아래 링크와 같습니다

https://open.kakao.com/o/gkQDjYAb

#카톡오픈채팅방
#약들약
#약사가들려주는약이야기
#검색",20,195,FEED,"2019-08-18T10:38:24+0000",yakstory119,"17841408303249847"
"17846887466665525","아내에게 티 안내고

빼빼로데이 맞이? 케이크와

꽃을 선물해주고 왔습니다

매번 이런거에 고마워해주는

아내에게 매번 감사할뿐 ㅎㅎ

저녁에 퇴근후 만나서 

생색 좀 내야겠습니다

“내 빼빼로는??” ㅎㅎ

ㅎㅎㅎ",31,602,FEED,"2021-11-11T05:29:43+0000",yakstory119,"17841408303249847"
"17846917147634132","마트갔다 면역 비타민이 있길래 보니

함량 보심 아시겠지만 
비타민씨라고 보심 되겠네요

비타민씨 1000밀리그램

아연 5mg

홍삼은 거의 안들어갔다고 봐도 무방하고 ㅋ

60알에 2만원이라니..!!",21,191,FEED,"2019-09-28T12:59:21+0000",yakstory119,"17841408303249847"
"17850484870657780","균주검사 의뢰 목적으로.. .
.가든오브라이프 500억 보장
.
제품입니다 냉장보관 필요 없는
.
제품이니
.
정말 500억이 나올지

상당히 고가 제품입니다 ㅋㅋ",18,194,FEED,"2019-10-25T07:11:56+0000",yakstory119,"17841408303249847"
"17850568249532190","닥터스베스트 비타민B 이제품

상당히 구성이 알차네요

흠흠 오늘 직구 비타민B군

영상 업로드 예정입니다

#비맥스메타짜응",30,264,FEED,"2019-08-18T23:28:00+0000",yakstory119,"17841408303249847"
"17856754273499920","아침식사.. 이 두유는 당이 7그람네요

이정도면 낫배드?

#빵은??",16,165,FEED,"2019-08-19T23:36:21+0000",yakstory119,"17841408303249847"
"17847083176417676","자랑 좀 하고 싶어서 글을 올립니다 하하 기분 좋네여 20년간 앓아온 질환.. 병원이나 한의원에서 치료를 계속 받아도 아무런 차도가 없다고 6개월 전쯤 연락이 오셨고 제가 상담해서 이런 저런 제품을 조합해서 용량 설정해드리고 국내 없는 제품이니 직구 제품들을 추천드렸는데.. 저렇게 반가운 소식을 보내주셔서 너무나도 감사하네요. 약사로서 가장 희열을 느끼고 보람을 느낄때가 이런 경우 같습니다. 
물론 영양요법이 만병 통치약이 아닌걸 잘 압니다 다만 저렇게 오랫동안 고생을 하신 분에게 하나의 선택지로서 도움을 주는 대안이 될 수 있다는건 확실한거 같습니다

너무 맹신하지 않습니다만 그렇다고 너무 쉽게 보지도 않습니다 ^^ 앞으로도 더큰 도움이 되도록 공부 열심히 해야겠어용 ㅎ ㅎ 
너무 기쁜 마음에 자랑 한번 해봅니다 ^^
편안함 밤 되세요

오늘은 악국 방문 상담 많으셔서
영상 편집을 못하고 퇴근할꺼 같네요 ㅜ
#자랑질#약사로서 가장 보람찬 순간",29,159,FEED,"2019-04-23T10:52:17+0000",yakstory119,"17841408303249847"
"17847493381947867","지인약사들과

맛있는 저녁을

이시국에 말이죠

사람이 많아야할 곳에

텅텅비었더군요 ㅜㅜ

그나저나 친구녀석이

와인 들고 왔는데

유명하고 맛있는거라는데

아시는분 계시나요?

저는 일반 와인과 차이를

잘 못느낀게 함정이라면 함정!

#내취향은만원짜리와인
#빌라엠짜응",32,369,FEED,"2020-02-26T00:55:56+0000",yakstory119,"17841408303249847"
"17847712583290827","샌드박스 강연이 있어서

삼성역 근처 왔는데 사람이 없당!!

섬유센터 스타벅스 사람이 넘쳐야는데

사람이 앖당!!

서울 길거리가 한적합니다",38,480,FEED,"2020-08-22T03:47:20+0000",yakstory119,"17841408303249847"
"17847741400921388","엄허 다음 메인에 걸렸네요

샌드박스에서 
1boon이라는 곳에

영상 편집해서 올려준다더니 ㅎㅎ

신기합니다",18,412,FEED,"2020-02-18T13:51:35+0000",yakstory119,"17841408303249847"
"17848016254714506","후백제 견훤이 아들에 의해  유배된 그곳

금산사 입니다 엄청 오래된 절의 느낌이

솔솔 풍겨납니다

자주 방문하는 사찰 중 하나입니다 ㅎ 
단풍은 아직이고요",28,376,FEED,"2019-10-27T07:32:01+0000",yakstory119,"17841408303249847"
"17848078183588838","점심 식사 맛있게 하세용

최근 500원 인상해서인지

첨 보는 메뉴가? 오징어?비빔밥?

이네요

식사 맛있게 하세용",7,187,FEED,"2019-09-03T03:20:23+0000",yakstory119,"17841408303249847"
"17848201336587012","물위에 있다고해서 덕수궁 아니었나요 
물수자 아닌가요",12,225,FEED,"2019-09-01T04:34:13+0000",yakstory119,"17841408303249847"
"17848219348469026","유청단백 파우더입니다

글루타치온 체내 레벨을 올리는.. 단백질 보충제이고

솔가 제품인데

맛있네요

맛있다= 당이 많이 들어있다

간헐적 단식이나 케토제닉

다이어트 용으로는 부적합

일단 맛있어서 먹기 아주 용이 합니다

단식 시간대가 아닌 식사 시간 사이에

간식 정도?로 단백질 보충+ 글루타치온

부스팅 용도 정도가 좋겠습니다

맛에 상관 없으신 분은 당이 
안들어간 제품으로 고르심 되겠더라고용

#유청단백질
#글루타치온원료
#단백질보충
#코코아맛
#당이많네",17,182,FEED,"2019-06-18T00:36:15+0000",yakstory119,"17841408303249847"
"17848299203709139","엄청 컸습니다 이주만에ㅜㅋㅋ

거의 독수리 각이죠?? 

밥 엄청 잘먹습니다 😁😁",61,424,FEED,"2022-01-27T12:01:52+0000",yakstory119,"17841408303249847"
"17848321984885855","오늘 갓독자 50만분이 되셨습니다

정말 감사합니다

매번 말씀 드리는거지만

초심 잃지 않고 열심히 
더더더더더더더더더

노력하겠습니다

양질의 정보 제공

소통을 최우선으로

더더더더더 노력하겠습니다

항상 감사합니다

갓독자님들

듣보잡 인생에 광명을 주시오니

#무한감사#찬양하라갓독자님#초심잃지말기",129,679,FEED,"2020-01-30T11:19:54+0000",yakstory119,"17841408303249847"
"17848378349262616",공란,12,274,FEED,"2020-08-05T13:49:48+0000",yakstory119,"17841408303249847"
"17848413128181500","어제는 이너뷰티풀 신약사님을 만나뵙고

콜라보 영상을 촬영했어요

유튜브 영상으로 뵙던 분인데

실물로 뵈니 신기했습니다

영상에서 아주 텐션이 

높으신대

실제로도 텐션이 높고

발랄하시더군요 하하

영상 재밌게 촬영했으니

잘봐주세용 ^^

이너뷰티풀신약사 채널도

구독 좋아요 부탁드리고욛!!

굿데이! 입니다

#이너뷰티풀신약사",15,516,FEED,"2020-07-08T02:51:11+0000",yakstory119,"17841408303249847"
"17848425274409482","오늘 하루도 수고 많으셨습니다
저는 밀린 갓독자님 메일에 답장 보내고 
업무 마무리를 할 예정입니다 
불금 되세용",15,86,FEED,"2019-04-19T10:49:46+0000",yakstory119,"17841408303249847"
"17848441724119374","유산균을 고온에 4일정도(직구배송 기간) 
노출 시키면 균이 많이 살아있을까요?

태스트 들어 갑니다",27,381,FEED,"2020-05-27T01:39:37+0000",yakstory119,"17841408303249847"
"17848563781815141","아직 사무실이 없어서.. 카페에서 주로 작업합니다

그런데 말이죠 저는 공부할때도

조용한 곳보다도 약간 시끄러운

중도나 카페가 공부가 잘되었거든요

영상 편집도 마찬가지네요 ㅎㅎ

저처럼 카페가 공부나 일이 잘되시는분

손!!!
#배터리압박만빼면굿굿",58,425,FEED,"2019-12-30T01:21:09+0000",yakstory119,"17841408303249847"
"17848657084861468","음음

아메리카노와 
스모크드 소시지 브레드

궁합 좋군요!

기분 좋은 월요일입니다!

기분좋은 하루 되세용",21,278,FEED,"2020-01-19T23:57:45+0000",yakstory119,"17841408303249847"
"17848681388158418","여기가 어딘지 아시는 분?

힌트은 5000원 입니다 ㅎ",29,357,FEED,"2020-06-30T08:42:22+0000",yakstory119,"17841408303249847"
