post_id,caption,comments_count,like_count,media_type,timestamp,username,owner_id
17844725117232025,"오늘은
즐거운 불금이자
월차라 더더욱
기쁜날??

상암동
모야라는
우동맛집이있어서
가봤답니다

가격? 마제우동? 9000원

면수니는 오늘도
면을 먹었답니다

인친님들도
다들 맛점하셨나용?? 즐거운 불금보내세용?

#맛집스타그램 #맛스타그램 #마스타 #맛있다그램 #먹스타그램 #맛있어#취향저격 #냠냠 #instafood #foodstagram #food #맛있다 #냠냠쩝쩝 #점심 #마제우동#우동맛집#마제우동맛집#면순이#상암맛집
#상암맛집추천#우동맛집추천 #foodie #foodpics#yummy#먹팔#먹스타#koreafood#먹팔해요#소통#소통환영♡",50,276,FEED,2020-06-19T05:00:46+0000,wescsp1121,17841433301997424
17845923875445769,"#협찬#로플로플

요즘 제가
홀릭 중인
#크로플
인데
미치겠어욥

중독성이
너무강함
자꾸땡겨요??

크로플
엄청 비싼거
아시죠ㅜ
밥값보다비싸요
기본6-9천원까지합니다 

하지만
#로플로플
크로플은
가격이 너무너무
착해요??

??가격
프렌치크로플ㅡ2900원
올리브바질크로플ㅡ3300원
브라운치즈크로플ㅡ3300원
누텔라크로플ㅡ3300원

이렇게
착한가격
크로플 못봐써욥??
감동감동

강남갈때마다
사먹어야겠어욥 
진심?

가격도
착한것도
좋지만
일단 맛이 있어야
하잖아요ㅋㅋㅋ
진심 #말잇못

겉바속촉??
크로아상
처럼
결보이나욥?
식감이
예술입니당?

4개다
너무달지도
않고 적당히
맛있게  달면서
겉은  바삭한
속은 촉촉하니
금방 순삭하게
됩니당??

?올리브바질크로플은
처음 먹어보는데
바질향도
거부감 안나고  맛있어요
식욕이땡기는ㅋㅋ향이고
집가는 동안
향이 너무 좋더라구욥
크로플하고 잘어울려욥

?브라운치즈크로플은
치즈향이 확나요ㅎㅎ
고소하니 맛있습니다

?누텔라크로플
말안해도
맛있는 크로플이쥬
미친듯이 달지도
않고 적당히
달아요ㅎㅎ초코향이
더많이났으면 좋겠어욥

?프렌치크로플은
기본이지만 기본만큼
이렇게 충실할수없어요
여기다 바닐라아이스크림
올려먹고싶어지네엽

4가지 다 맛있어욥?
한가지만
고를순없어요ㅜㅜ
이 맛있는 것을
어떻게
한가지만 고를
수있을까욥

가격 얼마안하니
다사드셔보세욥??

강추강추??
조만간 
또 사러갈꺼에욥ㅎㅎ

??위치 
강남역
지하상가
2번출구와7번출구
사이에 있습니당

참고로
#로플로플
테이크아웃 
전문점입니당

#로플로플#크로플맛집#강남지하상가맛집#크로플추천#빵스타그램#강남크로플#강남역디저트#강남역간식#크로플#로플로플강남점#크로플덕후#크로플중독#빵순이#디저트덕후#디저트크로플#먹스타그램#먹스타#먹팔해요#먹팔환영#맞팔해요#맞팔#선팔맞팔#선팔환영#소통#소통해요#소통환영#좋아요꾹#좋아요?",66,239,FEED,2020-11-01T02:17:14+0000,wescsp1121,17841433301997424
17846864399460315,"#모이핀
#오늘아님

5주년
여수여행 
모이핀 
모이핀 카페 는 
포토존 맛집

카페가 워낙커서
층층마다 
포토존이있습니다

여기는 지하층 포토존
입니다
구석구석 살펴봐야
숨은 히든공간을 
찾을 수 있어요 !

다음피드에 
모이핀 카페에
대해 상세정보
올려보겠습니??

??당분간
파란코트자주등장 예정

당일치기여행이라
ㅜㅜ옷이다 똑같에요

#럽스타#럽스타그램#커플#커플스냅#바다뷰카페#모이핀#여수카페#모이핀포토존#거울샷#여수여행#5주년#맞팔해요#맞팔#맞팔환영#맞팔선팔#소통#소통해요#소통환영#일상#일상공유#좋아요?",50,250,FEED,2020-11-30T02:00:13+0000,wescsp1121,17841433301997424
17846983226982565,"장미피드 마지막??

중랑천 장미축제??
너무 알차게 구경해서
재밌었어요

내년에 또 와야겠어요

데이트 와중에도
틈틈이 운동하는
짝꿍이ㅋㅋ귀여오???????????

깨알 뽀뽀 사진도
넣어주기  럽스타니까??
ㅋㅋㅋㅋㅋ

내일만 지나면 
또 연휴??
연휴때  비가 안오길??
후쿠오카에도 비가 안오길??",27,비공개,FEED,2023-06-01T00:37:27+0000,wescsp1121,17841433301997424
17847751418345066,"안성핫플
#most417
카페
다녀왔어욥

신상카페라
건물이크고
주차장도
넓어요

정원에
큰 수영장이
두개나 
있으며
그 주변에
잔디가 
깔려있어서
아이들이
뛰놀기 
좋을꺼같에욥ㅎㅎ

수영장이
있어서
너무좋아요
????

남자친구가
요론
이쁜 카페를
진짜 잘 찾아서
데리고가줘서
너무너무
좋아요??

앞으로도
좋은곳
많이 갑시당??

??가격
음료6000-7500원 가격입니당

#안성카페#안성핫플#most417카페#카페투어#카페그램#카페추천#안성카페추천#안성데이트#안성카페투어#데이트#데이트코스#주말카페#일상#일상공유#빵스타#빵스타그램#먹팔해요#먹팔#먹팔선팔#선팔환영#소통#소통해요#소통환영#좋아요꾹#좋아요?",58,230,FEED,2020-10-20T01:44:11+0000,wescsp1121,17841433301997424
17848491539312935,"군산에는
은파호수공원이
유명해욤

호수공원 근처 카페 중에

#빈타이
라는 카페 갔다왔어욥

아메리카노.크로플
복숭아 에이드를
먹었는데

진짜 복숭아에이드??
최고에욥?
진짜 리얼 생 천도복숭아가
안에 들어있어요

과즙 아니고
진짜 천도복숭아구요
넘넘 맛있어요
청량감과 복숭아향이
넘 잘어울리는 음료수입니다
그런 인위적인 합성감미료향
이런거 아니고 진짜복숭아라서
만족했습니당??

크로플도 위에 시나몬가루와
아이스크림이랑 같이
먹으니 ㅜㅜ달달하고
맛있었어요
엔돌핀 뿜뿜??

??가격
복숭아에이드 5500원
크로플 9000원
아메리카노4000원

요기 카페
특징이
군산 은파호수공원이
바로 옆에있어서
뷰가 이뻐요???

더워서ㅋㅋㅋ잠깐
사진만찍고 들어왔는데
친구랑ㅎㅎ
간만에 자연속에서
힐링했습니당

#카페#카페스타그램 #카페그램#우정여행 #군산카페 #감성여행#휴가앓이#군산카페추천#휴가또가고싶다#휴가앓이#빈타이#빈타이카페추천#여행일상#여행에미치다#빈타이군산점#은파호수공원카페#크로플맛집#크로플#군산여행#복숭아에이드#커피맛집#뷰맛집#은파호수공원카페추천#맞팔#선팔맞팔#먹팔#먹팔해요#먹팔환영?",106,295,FEED,2020-08-25T04:43:56+0000,wescsp1121,17841433301997424
17848777031667353,"행복하고 즐거웠던
결혼식???♀????
무사히 잘 하고왔습니다:)

친구가 너무이쁘게
잘찍어줘서  따끈하게
먼저올려봐요:)

신혼여행갔다와서
답방가게요???♀?

결혼축하해주신
모든 분들께  감사합니다??
행복하게 잘 살겠습니다:)

direct.wedding

#다이렉트웨딩 고미현본부장 플래너님
너무너무 감사드립니다:)
#조이187 본식메이크업#홍현선원장님
#조이187 본식헤어#가실이사님

본식때너무 만족했어요 ????
감사합니다?",74,432,FEED,2021-11-28T11:27:58+0000,wescsp1121,17841433301997424
17848789139074949,"수양개빛터널 ♡  빛축제

#수양개빛터널♡#빛축제#빛#단양가볼만한곳#단양필수코스#단양여행#불빛정원#불빛축제#단양데이트#단양테이트코스#단양가족여행
#데이트코스추천#데이트하기좋은곳",4,28,FEED,2020-05-03T11:32:30+0000,wescsp1121,17841433301997424
17848950113244338,공란,9,180,FEED,2020-08-01T12:07:59+0000,wescsp1121,17841433301997424
17849102663090696,"국물없는우동..맛집♡  파주가면  항상 먹는우동

#국물없는우동#우동맛집#우동맛집추천#파주#파주맛집#파주맛집추천#새우붓가케우동#붓가케우동
#맛집스타그램 #맛스타그램 #마스타 #맛있다그램 #먹스타그램 #맛있어 #먹방 #취향저격 #냠냠 #instafood #foodstagram #food #맛있다 #냠냠쩝쩝 #점심 #오늘뭐먹지 #foodie #foodpics #yummy#うどん",2,61,FEED,2020-05-16T06:19:50+0000,wescsp1121,17841433301997424
17849225846517832,"드뎌 금요일??
평일 중

제일 즐거운날??

또 카페투어 해야징

즐거운주말보내세용??

#카페그램#카페투어#일상그램#일상공유#송도카페#송도카페투어#아키라커피#아키라커피송도점#맞팔#맞팔해요#맞팔환영#선팔맞팔#선팔환영#소통#소통해요#소통환영#좋아요#좋아요꾹",79,251,FEED,2021-03-19T00:55:14+0000,wescsp1121,17841433301997424
17849632952312428,"행복한
생일날?
선물받은

#협찬
가성비 최고인
#문현전통한우곱창전골 에서
맛있는 
#곱도리탕을
보내주셨어요?

닭도 통통하고
염통도 쫄깃하면서
곱창에서 1도누린네
안나고ㅋㅋ

너무너무
맛있게먹었습니당

버섯하고 곱창을
야채와 곁들여서
먹으면 더 맛있어욥?

당면하고 우동국수도
같이 주셨는데 
면순이에게
더 없는 선물이였답니당

국물은
단백하면서 칼칼해서

금주였는데
봉인해제ㅋㅋㅋ
술 안주로
최고

요리똥손도
손쉽게만들수있는

#실속형곱창전골
#곱도리탕

강력추천합니당????

즐거운주말되세욥

#홈쿡그램#마스타#맛있다그램#맛있어#먹방#취향저격#문현전통한우곱창전골#실속형곱창전골#술안주추천#술안주#food#먹스타그램#먹팔해요#먹팔#선팔맞팔#선팔먹팔#먹팔환영#곱도리탕#생일상#소통#소통환영#좋아요#좋아요테러#일상#일상그램#jmt",63,223,FEED,2020-09-19T08:34:03+0000,wescsp1121,17841433301997424
17849699426222509,"제주도
너무
이쁜곳이
많아요??

한달살고싶네요ㅜ

일반 수국은
다떨어졌고

유럽수국종만
많이 피여있었어요??

이쁘지않나요?
일반수국 색은 보라색 파란색이
많은데 유럽수국은
다 흰색이였어요ㅎㅎ
특이하고 너무 이뻤습니당

또가고 싶네욤??

제가  꽃 선물은
안좋아해도

꽃보는걸
굉장히 ㅎㅎ좋아합니다?

봄에 많이 보지못햇던
꽃들을 많이 봐서
기분이 좋더라구요

꽃은 자연 
그대로가 제일  이쁜것같아요??

#여행 #여행스타그램 #여행그램 #제주도 #감성여행 #여행기 #제주도수국#떠나요 #여행일상#여행에미치다 #여행사진 
#휴가스타그램#수국꽃밭#유럽수국#제주도좋아#daily #instadaily #일상스타그램 #일상그램 #소통그램 #소통해요 #감성 #소통환영#맞팔 #선팔 #선팔하면맞팔 #맞팔해요 #선팔맞팔 #선팔후맞팔 

?",29,216,FEED,2020-08-10T02:00:16+0000,wescsp1121,17841433301997424
17850136880283406,"남자친구가
주말에
이쁜
카페를 데꾸가줬어욥?

고양 #빠르끄
베이커리 카페입니당ㅎㅎ

총3층건물이고
정원과 분수로
꾸며져있습니당

??가격
아메리카노ㅡ5000원 (아이스동일)
빵ㅡ3000-5800원 (빵값이 훨씬비싸요..)

베이커리 카페답게
빵이 맛있어욥??

그이유가 천연발효를 이용한
기술로 빵을만들었대욥
그래서 그런지
빵들이 쫀득쫀득했어요

저는 크림치즈브라우니랑
블루치즈허니콤페스츄리를
먹었는데 

둘다 너무 맛있지만
전 특히
크림치즈브라우니??가 더
맛있더라구용
엄치척????
커피랑 찰떡궁합입니당?

적당히 달달하고
브라우니답게 꾸덕하면서
부드러운크림치즈
조합이 환상ㅎㅎ
이에욥

꼭 ㅋㅋ요기가시면
브라우니 
드셔보세용ㅎㅎ?

#빵스타#빵스타그램#베이커리그램 #카페그램 #커피#먹스타그램##취향저격#베이커리#베이커리카페 #빠르끄#빠르끄카페#비오는날#풍동카페
#풍동카페추천#카페추천#빵순이#빵순이그램#instafood#데이트#카페스타그램#냠냠쩝쩝#먹팔해요#소통#소통환영#맞팔선팔#맞팔#먹팔#소통#소통환영??",106,307,FEED,2020-08-24T02:23:09+0000,wescsp1121,17841433301997424
17850339656854301,"남해 독일마을
원예예술촌 전망대??

뷰가 너무 좋았던곳

원예예술촌이 엄청
넓어서 돌아보는데
1-2시간 걸리더라구요

전망대도 있고
작게 온실도 있어서
볼거리가 많아요 

입장료6000원이
안아까움ㅎㅎㅎ

군데 군데 포토존이
많아서 500장이상
찍은것같에요??

그만큼 이쁜장소랍니당",48,비공개,FEED,2022-10-27T01:06:26+0000,wescsp1121,17841433301997424
17850479744268975,"광명투어
마지막??

광명동굴
갔다와쏘욥

4년전에
가보고

간만에
가봤는뎅
조금씩
바뀌더라구용
ㅎㅎㅎ

더운날
동굴가니
너무너무 시원하다
못해...추었었습니다ㅋㅋ

짝궁이는
자기온도라며
딱이래욥??

온도이몽..
안맞아요..
저랑??

더울때
동굴
투어 
추천합니당??

#일상 #daily #instadaily #일상스타그램 #일상그램 #데일리그램#데일리#인친#광명동굴#광명가볼만한곳#동굴체험 #주말나들이 #소통그램 #소통해요  #소통환영 #서울근교데이트#소통#좋아요#데이트코스추천#나들이코스추천#서울근교드라이브 #맞팔 #선팔 #선팔하면맞팔 #맞팔해요 #선팔맞팔 #선팔후맞팔 #ffff#f4f#여름피서지
?
?",57,268,FEED,2020-08-22T05:41:43+0000,wescsp1121,17841433301997424
17851066487778669,"그림 공부 알차게한
아르떼뮤지엄 강릉

좋아하는작품들이
많이나와서 좋았어요

특히 #구스타프클림트 
#키스 작품

오감을 만족시켜주는
아르떼뮤지엄

강추합니다??",57,비공개,FEED,2022-07-13T23:31:32+0000,wescsp1121,17841433301997424
17851404965231937,"비밀의숲에
나무만
있는게
아니라

꽃도있었어요??
무슨 꽃인지는
모르겠지만

노랗고 
앙증맞고
귀여웠습니당??

졸업사진
포즈로
한번 ㅋㅋ찍어봤어요?

너무
기분이
좋았나바요ㅎㅎㅎ

제주도
안돌오름
비밀의숲??
강추>_<

가을에 또 
안돌오름
가야겠어욤~??

jeju to be continue??

#여행 #여행스타그램 #여행그램 #제주도그램 #감성여행 #휴가앓이 #여행기 #휴가또가고싶다 #떠나요 #여행일상#여행에미치다 #여행사진 
#휴가스타그램#제주도비밀의숲#비밀의숲#안돌오름 #제주도안돌오름 #안돌오름#jeju#소통 #소통환영?#맞팔#맞팔환영#선팔후맞팔#f4f#ffff#followforfollowbacks",93,281,FEED,2020-08-14T01:14:50+0000,wescsp1121,17841433301997424
17851458767072812,"월요병... 날씨가흐리니 탕을먹어야지
#알찬냄비#교대맛집#교대역1번출구맛집#알탕#맛집스타그램 #맛스타그램 #마스타 #맛있다그램 #먹스타그램 #맛있어 #먹방 #취향저격 #냠냠 #instafood #foodstagram #food #맛있다 #냠냠쩝쩝 #점심 #오늘뭐먹지 #foodpics #yummy#koreafood#魚卵ス?プ",31,153,FEED,2020-05-25T05:37:27+0000,wescsp1121,17841433301997424
17851671500109958,"강화도

정원식탁이라는
핫한 음식점을
갔었어욤??

요기베스트 메뉴는

차돌문어덮밥인데요

가격은 20000원입니다

숯불향이나고
쫌 매워요
제가 맵찔이라서
그런지
저랑 남자친구는 조금
매웠답니다??

매운거 
잘드시거나
좋아하시는분들은
강추??

맛있게 매웠고
차돌박이도 맛있고
특히 문어가 아주
야들야들합니다

부드러워요
전혀질기지않았어요

요기식당 가면
대부분 차돌문어덮밥을
시키더라구용 역시 베스트메뉴??

이가게는 주차장도
넓고 인테리어센스가
남다르심 카페 같았어요 넘 귀여웠어요
소품들이 
강화도에 놀러가시면
꼭 한번 들려보세욤!
식당이 깨끗하고 직원들이 친절해요?? (속닥속닥..벌써 화요일이지만..늦게나마 맛집공유하고싶어서 올립니당??) #맛집스타그램 #맛스타그램 #마스타 #맛있다그램 #먹스타그램 #맛있어 #먹방 #취향저격 #냠냠 #instafood #foodstagram #food #맛있다 #냠냠쩝쩝 #강화도맛집 #정원식탁 #인스타각#차돌문어덮밥 #foodie #foodpics #yummy#강화도맛집추천#먹스타#덥다#먹팔#먹팔해요#맞팔선팔#소통해요#소통환영",76,280,FEED,2020-06-23T01:32:38+0000,wescsp1121,17841433301997424
17852049479194836,"같은장소
같은포즈??

럽스타그램?
정석대로
해봐쏘욤

맨날
똥손이라고
욕먹었는데...

이번엔
역대급으로
잘찍어줬다고

칭찬해줬어요??

역시 사진도
자주 찍어봐야
잘 찍을 수 있나바여...

노력하겠습니당??

#럽스타?#전주수목원#4년째연애중#전주
#커플 #커플그램 #럽스타그램#내사랑 #커플스타그램 #포토존#전주수목원추천 #럽스타#남친 #여친 #사랑해 #사랑꾼 #연애중 #연애스타그램 #데이트#데이트스타그램#커플스냅#맞팔#선팔맞팔#소통#소통환영",53,214,FEED,2020-08-06T05:59:44+0000,wescsp1121,17841433301997424
17852382920247571,"전주한옥
마을에서
과일 빙수
먹은게 생각나네요??

전부다 생과일이였고
아이스크림 살짝떠서
과일과 얼음을 함께
먹으면

그렇게
시원할 수가 없어용?

시원한
과일빙수
먹고싶네요

점심 먹고
ㅜㅜ
급 
디저트
땡기네요

냉동과일이
아니라서
더더욱

마음에
들었습니당????

#빙수먹방#빙수#빙수맛집#빙수#과일빙수#전주한옥마을카페#전주여행#전주한옥마을과일빙수#디저트#전주한옥마을먹거리#휴가앓이#휴가때#먹방투어#먹스타그램#먹팔#맞팔#먹팔해요#먹팔맞팔#맞팔선팔#ffff#f4f#먹스타그램??#소통해요??#소통#좋아요#좋아요테러#좋아요반사??",89,282,FEED,2020-09-01T05:23:24+0000,wescsp1121,17841433301997424
17852685689912142,"#협찬
남편이랑 주말에
#대학로연극 보고왔어요??

오랜만에 연극이라
설렜답니당ㅎㅎㅎ

#언플러그드 연극인데
라이브 기타연주와
노래를 들을수있는
이색적인 연극이였어요

연극이아니라 버스킹
공연보는줄??

출연배우님들이 노래를
진짜 다 잘하시더라구요
연기력이며 노래실력이며 다 
엄청 좋으심?? 90분이순삭

남편도 이런연극은
처음이라고 재밌어하더라구요
예약한 보람이 있었어요???♀?

대학로에서 이색적인
연극을 보고싶으시다면
#연극언플러그드  추천합니다:)",21,비공개,FEED,2023-02-01T00:26:18+0000,wescsp1121,17841433301997424
17853333194438962,"주말엔
먹부림??

술안주
회세트
광어 방어 오징어 해삼
다내가 좋아하는 해산물들?

회가 쫄깃해요
겨울철엔 방어가
제철이라쥬??

#클라우생크래프트
취향저격??

완전
맛있어요????

회랑찰떡궁합

즐거운
주말보내셔용??

#회파티#해산물파티#먹스타#먹스타그램#회로구나#일상#일상기록#일상공유#먹팔#먹팔해요#먹팔환영#술안주#술스타그램#야식#야식추천#술안주추천#소통#소통해요#소통환영#좋아요#좋아요꾹?",73,241,FEED,2020-12-26T11:43:56+0000,wescsp1121,17841433301997424
17853363590706317,"올해는 
임인년 호랑이해니까

호랑이랑
사진찍어봤어요????
좋은기운 받아보려고
ㅋㅋㅋㅋㅋㅋ
미신이겠지만

모두모두 좋은일만
가득하시길?

헬요일도 퐈이띵요??",76,비공개,FEED,2022-02-21T00:17:09+0000,wescsp1121,17841433301997424
